"genre","start_year","average_rating","num_votes","primary_title","tconst","priority","title_type","genres","directors"
"Drama",2022,6.6,32611,"Devotion","tt7693316",False,"movie","Action - Biography - Drama","J.D. Dillard"
"Comedy",2022,7.4,9491,"Spoiler Alert","tt7775720",False,"movie","Comedy - Drama - Romance","Michael Showalter"
"Drama",2022,7.4,9491,"Spoiler Alert","tt7775720",False,"movie","Comedy - Drama - Romance","Michael Showalter"
"Romance",2022,7.4,9491,"Spoiler Alert","tt7775720",False,"movie","Comedy - Drama - Romance","Michael Showalter"
"Drama",2022,6.7,9124,"In from the Side","tt7947604",False,"movie","Drama - Romance - Sport","Matt Carter"
"Romance",2022,6.7,9124,"In from the Side","tt7947604",False,"movie","Drama - Romance - Sport","Matt Carter"
"Sport",2022,6.7,9124,"In from the Side","tt7947604",False,"movie","Drama - Romance - Sport","Matt Carter"
"Thriller",2022,6.3,74,"Killer of Men","tt11985484",False,"movie","Thriller","Tzvi"
"Action",2022,6.7,121073,"Violent Night","tt12003946",False,"movie","Action - Comedy - Thriller","Tommy Wirkola"
"Comedy",2022,6.7,121073,"Violent Night","tt12003946",False,"movie","Action - Comedy - Thriller","Tommy Wirkola"
"Thriller",2022,6.7,121073,"Violent Night","tt12003946",False,"movie","Action - Comedy - Thriller","Tommy Wirkola"
"Crime",2022,7.3,68638,"Decision to Leave","tt12477480",False,"movie","Crime - Drama - Mystery","Park Chan-wook"
"Drama",2022,7.3,68638,"Decision to Leave","tt12477480",False,"movie","Crime - Drama - Mystery","Park Chan-wook"
"Mystery",2022,7.3,68638,"Decision to Leave","tt12477480",False,"movie","Crime - Drama - Mystery","Park Chan-wook"
"Horror",2022,5.6,8653,"Glorious","tt12724306",False,"movie","Horror - Mystery - Thriller","Rebekah McKendry"
"Mystery",2022,5.6,8653,"Glorious","tt12724306",False,"movie","Horror - Mystery - Thriller","Rebekah McKendry"
"Thriller",2022,5.6,8653,"Glorious","tt12724306",False,"movie","Horror - Mystery - Thriller","Rebekah McKendry"
"Action",2022,4.8,4044,"Savage Salvation","tt13055982",False,"movie","Action - Thriller","Randall Emmett"
"Thriller",2022,4.8,4044,"Savage Salvation","tt13055982",False,"movie","Action - Thriller","Randall Emmett"
"Action",2022,6.1,98931,"Day Shift","tt13314558",False,"movie","Action - Comedy - Fantasy","J.J. Perry"
"Comedy",2022,6.1,98931,"Day Shift","tt13314558",False,"movie","Action - Comedy - Fantasy","J.J. Perry"
"Fantasy",2022,6.1,98931,"Day Shift","tt13314558",False,"movie","Action - Comedy - Fantasy","J.J. Perry"
"Action",2022,6.1,176163,"The Lost City","tt13320622",False,"movie","Action - Adventure - Comedy","Adam Nee - Aaron Nee"
"Adventure",2022,6.1,176163,"The Lost City","tt13320622",False,"movie","Action - Adventure - Comedy","Adam Nee - Aaron Nee"
"Comedy",2022,6.1,176163,"The Lost City","tt13320622",False,"movie","Action - Adventure - Comedy","Adam Nee - Aaron Nee"
"Adventure",2022,6.7,35934,"Slumberland","tt13320662",False,"movie","Adventure - Comedy - Drama","Francis Lawrence"
"Comedy",2022,6.7,35934,"Slumberland","tt13320662",False,"movie","Adventure - Comedy - Drama","Francis Lawrence"
"Drama",2022,6.7,35934,"Slumberland","tt13320662",False,"movie","Adventure - Comedy - Drama","Francis Lawrence"
"Animation",2023,7.5,61764,"Nimona","tt19500164",True,"movie","Action - Adventure - Animation","Troy Quane - Nick Bruno"
"Adventure",2023,7.5,61764,"Nimona","tt19500164",True,"movie","Action - Adventure - Animation","Troy Quane - Nick Bruno"
"Action",2023,7.5,61764,"Nimona","tt19500164",True,"movie","Action - Adventure - Animation","Troy Quane - Nick Bruno"
"Comedy",2023,7.0,11809,"Humanist Vampire Seeking Consenting Suicidal Person","tt24216998",False,"movie","Comedy - Drama - Fantasy","Ariane Louis-Seize"
"Thriller",2023,5.3,1525,"The Black Book","tt24083908",False,"movie","Thriller","Editi Effiong"
"War",2023,8.6,43810,"20 Days in Mariupol","tt24082438",True,"movie","Documentary - War","Mstyslav Chernov"
"Horror",2023,5.0,471,"Big Shark","tt9755806",False,"movie","Adventure - Comedy - Horror","Tommy Wiseau"
"Adventure",2023,7.6,202581,"Godzilla Minus One","tt23289160",False,"movie","Action - Adventure - Drama","Takashi Yamazaki"
"Action",2023,7.6,202581,"Godzilla Minus One","tt23289160",False,"movie","Action - Adventure - Drama","Takashi Yamazaki"
"Adventure",2023,6.7,222727,"The Killer","tt1136617",True,"movie","Action - Adventure - Crime","David Fincher"
"Fantasy",2023,6.8,3239,"River","tt27695005",True,"movie","Comedy - Fantasy - Sci-Fi","Junta Yamaguchi"
"Drama",2023,6.3,854,"Banel & Adama","tt26256406",False,"movie","Drama","Ramata-Toulaye Sy"
"Action",2023,6.2,1808,"The Goldfinger","tt14099796",False,"movie","Action - Crime - Drama","Felix Chong"
"Comedy",2023,6.6,12907,"Polite Society","tt18257464",False,"movie","Action - Comedy","Nida Manzoor"
"Action",2023,6.6,12907,"Polite Society","tt18257464",False,"movie","Action - Comedy","Nida Manzoor"
"Documentary",2023,8.6,43810,"20 Days in Mariupol","tt24082438",True,"movie","Documentary - War","Mstyslav Chernov"
"Comedy",2023,6.5,31078,"Next Goal Wins","tt10767052",False,"movie","Comedy - Drama - Sport","Taika Waititi"
"Drama",2023,6.5,31078,"Next Goal Wins","tt10767052",False,"movie","Comedy - Drama - Sport","Taika Waititi"
"Sci-Fi",2023,5.1,2991,"Acid","tt17569526",False,"movie","Drama - Sci-Fi","Just Philippot"
"Drama",2023,5.1,2991,"Acid","tt17569526",False,"movie","Drama - Sci-Fi","Just Philippot"
"Adventure",2023,5.6,140284,"Rebel Moon - Part One: A Child of Fire","tt14998742",True,"movie","Action - Adventure - Drama","Zack Snyder"
"Drama",2023,5.6,140284,"Rebel Moon - Part One: A Child of Fire","tt14998742",True,"movie","Action - Adventure - Drama","Zack Snyder"
"Drama",2023,7.5,53052,"All the Light We Cannot See","tt15320362",True,"tvMiniSeries","Drama - History - War","Shawn Levy"
"Sci-Fi",2023,7.0,58439,"Monarch: Legacy of Monsters","tt17220216",False,"tvSeries","Action - Adventure - Sci-Fi","Mairzee Almas - Andy Goddard - Julian Holmes - Jeff King - Matt Shakman - Lawrence Trilling - Gandja Monteiro - Hiromi Kamata"
"Adventure",2023,7.0,58439,"Monarch: Legacy of Monsters","tt17220216",False,"tvSeries","Action - Adventure - Sci-Fi","Mairzee Almas - Andy Goddard - Julian Holmes - Jeff King - Matt Shakman - Lawrence Trilling - Gandja Monteiro - Hiromi Kamata"
"Action",2023,7.0,58439,"Monarch: Legacy of Monsters","tt17220216",False,"tvSeries","Action - Adventure - Sci-Fi","Mairzee Almas - Andy Goddard - Julian Holmes - Jeff King - Matt Shakman - Lawrence Trilling - Gandja Monteiro - Hiromi Kamata"
"Sport",2023,6.5,31078,"Next Goal Wins","tt10767052",False,"movie","Comedy - Drama - Sport","Taika Waititi"
"Drama",2023,7.7,19423,"About Dry Grasses","tt13231544",False,"movie","Drama","Nuri Bilge Ceylan"
"Animation",2023,7.6,24590,"Robot Dreams","tt13429870",False,"movie","Animation - Comedy - Drama","Pablo Berger"
"Drama",2023,7.5,39981,"One Life","tt13097932",False,"movie","Biography - Drama - History","James Hawes"
"Drama",2023,7.4,88067,"The Wonderful Story of Henry Sugar","tt16968450",False,"short","Adventure - Comedy - Drama","Wes Anderson"
"Comedy",2023,7.4,88067,"The Wonderful Story of Henry Sugar","tt16968450",False,"short","Adventure - Comedy - Drama","Wes Anderson"
"Biography",2023,7.5,39981,"One Life","tt13097932",False,"movie","Biography - Drama - History","James Hawes"
"Thriller",2023,5.5,9928,"The Kill Room","tt11908172",False,"movie","Comedy - Thriller","Nicol Paone"
"Comedy",2023,5.5,9928,"The Kill Room","tt11908172",False,"movie","Comedy - Thriller","Nicol Paone"
"Biography",2023,7.1,16929,"Bank of Dave","tt14308636",False,"movie","Biography - Comedy - Drama","Chris Foggin"
"Comedy",2023,7.6,24590,"Robot Dreams","tt13429870",False,"movie","Animation - Comedy - Drama","Pablo Berger"
"Adventure",2023,7.4,88067,"The Wonderful Story of Henry Sugar","tt16968450",False,"short","Adventure - Comedy - Drama","Wes Anderson"
"Fantasy",2023,6.7,11843,"The Animal Kingdom","tt16606592",False,"movie","Adventure - Drama - Fantasy","Thomas Cailley"
"Drama",2023,6.7,11843,"The Animal Kingdom","tt16606592",False,"movie","Adventure - Drama - Fantasy","Thomas Cailley"
"Adventure",2023,6.7,11843,"The Animal Kingdom","tt16606592",False,"movie","Adventure - Drama - Fantasy","Thomas Cailley"
"Adventure",2023,5.1,13496,"Asterix & Obelix: The Middle Kingdom","tt11210390",False,"movie","Adventure - Comedy - Family","Guillaume Canet - Khaled Haffad"
"Romance",2023,6.6,7885,"Sometimes I Think About Dying","tt16431966",False,"movie","Comedy - Drama - Romance","Rachel Lambert"
"Drama",2023,6.6,7885,"Sometimes I Think About Dying","tt16431966",False,"movie","Comedy - Drama - Romance","Rachel Lambert"
"Comedy",2023,6.6,7885,"Sometimes I Think About Dying","tt16431966",False,"movie","Comedy - Drama - Romance","Rachel Lambert"
"Comedy",2023,7.1,16929,"Bank of Dave","tt14308636",False,"movie","Biography - Comedy - Drama","Chris Foggin"
"Drama",2023,7.1,16929,"Bank of Dave","tt14308636",False,"movie","Biography - Comedy - Drama","Chris Foggin"
"Comedy",2023,6.3,110468,"Operation Fortune: Ruse de Guerre","tt7985704",False,"movie","Action - Adventure - Comedy","Guy Ritchie"
"Horror",2023,5.9,17625,"The Toxic Avenger","tt1633359",False,"movie","Action - Comedy - Horror","Macon Blair"
"Action",2023,6.1,46570,"Kandahar","tt5761544",False,"movie","Action - Drama - Thriller","Ric Roman Waugh"
"Drama",2023,6.1,46570,"Kandahar","tt5761544",False,"movie","Action - Drama - Thriller","Ric Roman Waugh"
"Thriller",2023,6.1,46570,"Kandahar","tt5761544",False,"movie","Action - Drama - Thriller","Ric Roman Waugh"
"Comedy",2023,5.9,17625,"The Toxic Avenger","tt1633359",False,"movie","Action - Comedy - Horror","Macon Blair"
"Action",2023,5.9,17625,"The Toxic Avenger","tt1633359",False,"movie","Action - Comedy - Horror","Macon Blair"
"Horror",2023,6.9,60787,"When Evil Lurks","tt16300962",False,"movie","Horror","Demián Rugna"
"Comedy",2023,5.1,13496,"Asterix & Obelix: The Middle Kingdom","tt11210390",False,"movie","Adventure - Comedy - Family","Guillaume Canet - Khaled Haffad"
"Family",2023,5.1,13496,"Asterix & Obelix: The Middle Kingdom","tt11210390",False,"movie","Adventure - Comedy - Family","Guillaume Canet - Khaled Haffad"
"Action",2023,6.4,119384,"Renfield","tt11358390",False,"movie","Action - Comedy - Fantasy","Chris McKay"
"Drama",2023,7.8,173228,"Society of the Snow","tt16277242",False,"movie","Adventure - Biography - Drama","J.A. Bayona"
"Biography",2023,7.8,173228,"Society of the Snow","tt16277242",False,"movie","Adventure - Biography - Drama","J.A. Bayona"
"Adventure",2023,7.8,173228,"Society of the Snow","tt16277242",False,"movie","Adventure - Biography - Drama","J.A. Bayona"
"Adventure",2023,6.3,110468,"Operation Fortune: Ruse de Guerre","tt7985704",False,"movie","Action - Adventure - Comedy","Guy Ritchie"
"Action",2023,6.3,110468,"Operation Fortune: Ruse de Guerre","tt7985704",False,"movie","Action - Adventure - Comedy","Guy Ritchie"
NULL,2023,4.4,21,"Mob Humor","tt16257866",False,"movie","","Antoine Fountain - Dennyann Giambrone - Devin 'Don Cito' Meadows"
"Drama",2023,7.6,24590,"Robot Dreams","tt13429870",False,"movie","Animation - Comedy - Drama","Pablo Berger"
"Thriller",2023,6.5,7612,"Sleep","tt8209702",False,"movie","Horror - Mystery - Thriller","Jason Yu"
"Mystery",2023,6.5,7612,"Sleep","tt8209702",False,"movie","Horror - Mystery - Thriller","Jason Yu"
"Horror",2023,6.5,7612,"Sleep","tt8209702",False,"movie","Horror - Mystery - Thriller","Jason Yu"
"History",2023,6.9,6780,"The Settlers","tt10370812",False,"movie","Crime - Drama - History","Felipe Gálvez Haberle"
"Drama",2023,6.9,6780,"The Settlers","tt10370812",False,"movie","Crime - Drama - History","Felipe Gálvez Haberle"
"Crime",2023,6.9,6780,"The Settlers","tt10370812",False,"movie","Crime - Drama - History","Felipe Gálvez Haberle"
"History",2023,7.5,53052,"All the Light We Cannot See","tt15320362",True,"tvMiniSeries","Drama - History - War","Shawn Levy"
"War",2023,7.5,53052,"All the Light We Cannot See","tt15320362",True,"tvMiniSeries","Drama - History - War","Shawn Levy"
"Animation",2023,6.4,4819,"Merry Little Batman","tt15352516",False,"movie","Animation - Comedy - Family","Mike Roth"
"Adventure",2023,6.6,46536,"Migration","tt6495056",False,"movie","Adventure - Animation - Comedy","Benjamin Renner"
"Animation",2023,6.6,46536,"Migration","tt6495056",False,"movie","Adventure - Animation - Comedy","Benjamin Renner"
"Comedy",2023,6.6,46536,"Migration","tt6495056",False,"movie","Adventure - Animation - Comedy","Benjamin Renner"
"Comedy",2023,6.4,4819,"Merry Little Batman","tt15352516",False,"movie","Animation - Comedy - Family","Mike Roth"
"Thriller",2023,5.4,15529,"Baghead","tt14030816",False,"movie","Horror - Mystery - Thriller","Alberto Corredor"
"Mystery",2023,5.4,15529,"Baghead","tt14030816",False,"movie","Horror - Mystery - Thriller","Alberto Corredor"
"Family",2023,6.4,4819,"Merry Little Batman","tt15352516",False,"movie","Animation - Comedy - Family","Mike Roth"
"Comedy",2023,5.0,471,"Big Shark","tt9755806",False,"movie","Adventure - Comedy - Horror","Tommy Wiseau"
"Adventure",2023,5.0,471,"Big Shark","tt9755806",False,"movie","Adventure - Comedy - Horror","Tommy Wiseau"
"Drama",2023,5.3,27973,"Silent Night","tt15799866",False,"movie","Action - Crime - Drama","John Woo"
"Crime",2023,5.3,27973,"Silent Night","tt15799866",False,"movie","Action - Crime - Drama","John Woo"
"Action",2023,5.3,27973,"Silent Night","tt15799866",False,"movie","Action - Crime - Drama","John Woo"
"Action",2023,6.0,28406,"Fast Charlie","tt6722400",False,"movie","Action - Crime - Drama","Phillip Noyce"
"Crime",2023,6.0,28406,"Fast Charlie","tt6722400",False,"movie","Action - Crime - Drama","Phillip Noyce"
"Drama",2023,6.0,28406,"Fast Charlie","tt6722400",False,"movie","Action - Crime - Drama","Phillip Noyce"
"Horror",2023,5.4,15529,"Baghead","tt14030816",False,"movie","Horror - Mystery - Thriller","Alberto Corredor"
"Comedy",2023,7.9,468817,"Guardians of the Galaxy Vol. 3","tt6791350",False,"movie","Action - Adventure - Comedy","James Gunn"
"Adventure",2023,7.9,468817,"Guardians of the Galaxy Vol. 3","tt6791350",False,"movie","Action - Adventure - Comedy","James Gunn"
"Action",2023,7.9,468817,"Guardians of the Galaxy Vol. 3","tt6791350",False,"movie","Action - Adventure - Comedy","James Gunn"
"Western",2023,6.2,13592,"Strange Way of Life","tt13055264",False,"short","Drama - Short - Western","Pedro Almodóvar"
"Short",2023,6.2,13592,"Strange Way of Life","tt13055264",False,"short","Drama - Short - Western","Pedro Almodóvar"
"Drama",2023,6.2,13592,"Strange Way of Life","tt13055264",False,"short","Drama - Short - Western","Pedro Almodóvar"
"Crime",2023,6.2,1808,"The Goldfinger","tt14099796",False,"movie","Action - Crime - Drama","Felix Chong"
"Drama",2023,6.2,1808,"The Goldfinger","tt14099796",False,"movie","Action - Crime - Drama","Felix Chong"
"Fantasy",2023,6.8,93397,"Dream Scenario","tt21942866",True,"movie","Comedy - Drama - Fantasy","Kristoffer Borgli"
"Drama",2023,6.8,93397,"Dream Scenario","tt21942866",True,"movie","Comedy - Drama - Fantasy","Kristoffer Borgli"
"Comedy",2023,6.8,93397,"Dream Scenario","tt21942866",True,"movie","Comedy - Drama - Fantasy","Kristoffer Borgli"
"Thriller",2023,5.8,9247,"The End We Start From","tt21810682",False,"movie","Drama - Thriller","Mahalia Belo"
"Drama",2023,5.8,9247,"The End We Start From","tt21810682",False,"movie","Drama - Thriller","Mahalia Belo"
"Drama",2023,6.8,2788,"Deep Sea","tt25434854",False,"movie","Adventure - Animation - Drama","Xiaopeng Tian"
"Sci-Fi",2023,6.7,47810,"They Cloned Tyrone","tt9873892",False,"movie","Comedy - Mystery - Sci-Fi","Juel Taylor"
"Comedy",2023,6.0,12032,"Please Don't Destroy: The Treasure of Foggy Mountain","tt21335356",False,"movie","Action - Adventure - Comedy","Paul Briganti"
"Adventure",2023,6.0,12032,"Please Don't Destroy: The Treasure of Foggy Mountain","tt21335356",False,"movie","Action - Adventure - Comedy","Paul Briganti"
"Action",2023,6.0,12032,"Please Don't Destroy: The Treasure of Foggy Mountain","tt21335356",False,"movie","Action - Adventure - Comedy","Paul Briganti"
"Sci-Fi",2023,5.3,14720,"I.S.S.","tt13655120",True,"movie","Sci-Fi - Thriller","Gabriela Cowperthwaite"
"Thriller",2023,5.3,14720,"I.S.S.","tt13655120",True,"movie","Sci-Fi - Thriller","Gabriela Cowperthwaite"
"Action",2023,6.4,40197,"Boy Kills World","tt13923084",True,"movie","Action - Adventure - Comedy","Moritz Mohr"
"Drama",2023,6.1,1553,"Late Bloomers","tt21284442",False,"movie","Comedy - Drama","Lisa Steen"
"Comedy",2023,6.1,1553,"Late Bloomers","tt21284442",False,"movie","Comedy - Drama","Lisa Steen"
"Animation",2023,6.8,2788,"Deep Sea","tt25434854",False,"movie","Adventure - Animation - Drama","Xiaopeng Tian"
"Sci-Fi",2023,6.8,3239,"River","tt27695005",True,"movie","Comedy - Fantasy - Sci-Fi","Junta Yamaguchi"
"Comedy",2023,6.8,80,"Invaders from Proxima B","tt28085416",False,"movie","Comedy - Family","Ward Roberts"
"Family",2023,6.8,80,"Invaders from Proxima B","tt28085416",False,"movie","Comedy - Family","Ward Roberts"
"Action",2023,6.1,3850,"Shin Kamen Rider","tt14379088",True,"movie","Action - Adventure - Drama","Hideaki Anno"
"Adventure",2023,6.1,3850,"Shin Kamen Rider","tt14379088",True,"movie","Action - Adventure - Drama","Hideaki Anno"
"Drama",2023,6.1,3850,"Shin Kamen Rider","tt14379088",True,"movie","Action - Adventure - Drama","Hideaki Anno"
"Adventure",2023,6.8,2788,"Deep Sea","tt25434854",False,"movie","Adventure - Animation - Drama","Xiaopeng Tian"
"Family",2023,5.3,4611,"Good Burger 2","tt25289836",False,"movie","Comedy - Family","Phil Traill"
"Comedy",2023,5.3,4611,"Good Burger 2","tt25289836",False,"movie","Comedy - Family","Phil Traill"
"Horror",2023,6.2,78999,"No One Will Save You","tt14509110",True,"movie","Horror - Mystery - Sci-Fi","Brian Duffield"
"Mystery",2023,6.2,78999,"No One Will Save You","tt14509110",True,"movie","Horror - Mystery - Sci-Fi","Brian Duffield"
"Sci-Fi",2023,6.2,78999,"No One Will Save You","tt14509110",True,"movie","Horror - Mystery - Sci-Fi","Brian Duffield"
"Fantasy",2023,7.0,11809,"Humanist Vampire Seeking Consenting Suicidal Person","tt24216998",False,"movie","Comedy - Drama - Fantasy","Ariane Louis-Seize"
"Drama",2023,7.0,11809,"Humanist Vampire Seeking Consenting Suicidal Person","tt24216998",False,"movie","Comedy - Drama - Fantasy","Ariane Louis-Seize"
"Documentary",2023,8.1,7821,"Life on Our Planet","tt23181388",True,"tvMiniSeries","Documentary","Adam Chapman - Nick Shoolingin-Jordan - Barny Revill - Sophie Lanfear - Gisle Sverdrup"
"History",2023,4.3,3943,"Boudica: Queen of War","tt22688572",False,"movie","Action - Drama - History","Jesse V. Johnson"
"Drama",2023,4.3,3943,"Boudica: Queen of War","tt22688572",False,"movie","Action - Drama - History","Jesse V. Johnson"
"Adventure",2023,6.4,40197,"Boy Kills World","tt13923084",True,"movie","Action - Adventure - Comedy","Moritz Mohr"
"Biography",2023,6.4,67291,"Ferrari","tt3758542",False,"movie","Biography - Drama - History","Michael Mann"
"Drama",2023,6.4,67291,"Ferrari","tt3758542",False,"movie","Biography - Drama - History","Michael Mann"
"History",2023,6.4,67291,"Ferrari","tt3758542",False,"movie","Biography - Drama - History","Michael Mann"
"Comedy",2023,6.4,40197,"Boy Kills World","tt13923084",True,"movie","Action - Adventure - Comedy","Moritz Mohr"
"Action",2023,6.7,222727,"The Killer","tt1136617",True,"movie","Action - Adventure - Crime","David Fincher"
"Thriller",2023,6.2,20651,"The Wrath of Becky","tt20916568",False,"movie","Action - Comedy - Thriller","Matt Angel - Suzanne Coote"
"Comedy",2023,6.2,20651,"The Wrath of Becky","tt20916568",False,"movie","Action - Comedy - Thriller","Matt Angel - Suzanne Coote"
"Action",2023,6.2,20651,"The Wrath of Becky","tt20916568",False,"movie","Action - Comedy - Thriller","Matt Angel - Suzanne Coote"
"Crime",2023,7.3,179,"Starring Jerry as Himself","tt23329452",False,"movie","Biography - Crime - Documentary","Law Chen"
"Horror",2023,4.2,298,"Dick Dynamite 1944","tt10461442",True,"movie","Action - Comedy - Horror","Robbie Davidson"
"Comedy",2023,4.2,298,"Dick Dynamite 1944","tt10461442",True,"movie","Action - Comedy - Horror","Robbie Davidson"
"Drama",2023,6.1,7988,"Freud's Last Session","tt20420628",False,"movie","Drama","Matt Brown"
"Action",2023,7.2,77822,"Teenage Mutant Ninja Turtles: Mutant Mayhem","tt8589698",False,"movie","Action - Adventure - Animation","Kyler Spears - Jeff Rowe"
"Adventure",2023,7.2,77822,"Teenage Mutant Ninja Turtles: Mutant Mayhem","tt8589698",False,"movie","Action - Adventure - Animation","Kyler Spears - Jeff Rowe"
"Animation",2023,7.2,77822,"Teenage Mutant Ninja Turtles: Mutant Mayhem","tt8589698",False,"movie","Action - Adventure - Animation","Kyler Spears - Jeff Rowe"
"Biography",2023,6.8,4377,"The Last Rifleman","tt12404266",False,"movie","Biography - Drama - War","Terry Loane"
"Drama",2023,6.8,4377,"The Last Rifleman","tt12404266",False,"movie","Biography - Drama - War","Terry Loane"
"War",2023,6.8,4377,"The Last Rifleman","tt12404266",False,"movie","Biography - Drama - War","Terry Loane"
"Fantasy",2023,6.4,119384,"Renfield","tt11358390",False,"movie","Action - Comedy - Fantasy","Chris McKay"
"Comedy",2023,6.4,119384,"Renfield","tt11358390",False,"movie","Action - Comedy - Fantasy","Chris McKay"
"Mystery",2023,6.5,7318,"The Crime Is Mine","tt20330434",False,"movie","Comedy - Crime - Mystery","François Ozon"
"Crime",2023,6.5,7318,"The Crime Is Mine","tt20330434",False,"movie","Comedy - Crime - Mystery","François Ozon"
"Comedy",2023,6.5,7318,"The Crime Is Mine","tt20330434",False,"movie","Comedy - Crime - Mystery","François Ozon"
"Action",2023,4.2,298,"Dick Dynamite 1944","tt10461442",True,"movie","Action - Comedy - Horror","Robbie Davidson"
"Documentary",2023,7.3,179,"Starring Jerry as Himself","tt23329452",False,"movie","Biography - Crime - Documentary","Law Chen"
"Mystery",2023,6.6,4297,"Only the River Flows","tt27590147",False,"movie","Crime - Drama - Mystery","Wei Shujun"
"Thriller",2023,7.0,30355,"Knox Goes Away","tt20115766",False,"movie","Crime - Thriller","Michael Keaton"
"Crime",2023,7.0,30355,"Knox Goes Away","tt20115766",False,"movie","Crime - Thriller","Michael Keaton"
"Thriller",2023,7.3,8562,"Femme","tt20114686",False,"movie","Drama - Thriller","Sam H. Freeman - Ng Choon Ping"
"Drama",2023,7.3,8562,"Femme","tt20114686",False,"movie","Drama - Thriller","Sam H. Freeman - Ng Choon Ping"
"Comedy",2023,4.3,561,"Bad CGI Gator","tt28309395",False,"movie","Comedy - Horror","Danny Draven"
"Action",2023,4.3,3943,"Boudica: Queen of War","tt22688572",False,"movie","Action - Drama - History","Jesse V. Johnson"
"Horror",2023,4.3,561,"Bad CGI Gator","tt28309395",False,"movie","Comedy - Horror","Danny Draven"
"Horror",2023,5.4,137541,"Five Nights at Freddy's","tt4589218",False,"movie","Horror - Mystery - Thriller","Emma Tammi"
"Mystery",2023,5.4,137541,"Five Nights at Freddy's","tt4589218",False,"movie","Horror - Mystery - Thriller","Emma Tammi"
"Thriller",2023,5.4,137541,"Five Nights at Freddy's","tt4589218",False,"movie","Horror - Mystery - Thriller","Emma Tammi"
"Drama",2023,5.6,1116,"The Last Spark of Hope","tt27989255",False,"movie","Drama - Sci-Fi","Piotr Biedron"
"Sci-Fi",2023,5.6,1116,"The Last Spark of Hope","tt27989255",False,"movie","Drama - Sci-Fi","Piotr Biedron"
"Biography",2023,7.3,179,"Starring Jerry as Himself","tt23329452",False,"movie","Biography - Crime - Documentary","Law Chen"
"History",2023,7.5,39981,"One Life","tt13097932",False,"movie","Biography - Drama - History","James Hawes"
"Drama",2023,6.6,4297,"Only the River Flows","tt27590147",False,"movie","Crime - Drama - Mystery","Wei Shujun"
"Crime",2023,6.6,4297,"Only the River Flows","tt27590147",False,"movie","Crime - Drama - Mystery","Wei Shujun"
"Crime",2023,6.7,222727,"The Killer","tt1136617",True,"movie","Action - Adventure - Crime","David Fincher"
"Comedy",2023,6.8,3239,"River","tt27695005",True,"movie","Comedy - Fantasy - Sci-Fi","Junta Yamaguchi"
"Drama",2023,7.6,202581,"Godzilla Minus One","tt23289160",False,"movie","Action - Adventure - Drama","Takashi Yamazaki"
"Action",2023,5.6,140284,"Rebel Moon - Part One: A Child of Fire","tt14998742",True,"movie","Action - Adventure - Drama","Zack Snyder"
"Mystery",2023,6.7,47810,"They Cloned Tyrone","tt9873892",False,"movie","Comedy - Mystery - Sci-Fi","Juel Taylor"
"Comedy",2023,6.7,47810,"They Cloned Tyrone","tt9873892",False,"movie","Comedy - Mystery - Sci-Fi","Juel Taylor"
"Comedy",2024,5.6,4933,"The Underdoggs","tt21434318",False,"movie","Comedy - Sport","Charles Stone III"
"Horror",2024,7.0,223319,"Heretic","tt28015403",True,"movie","Horror - Thriller","Scott Beck - Bryan Woods"
"Thriller",2024,7.0,223319,"Heretic","tt28015403",True,"movie","Horror - Thriller","Scott Beck - Bryan Woods"
"Animation",2024,7.2,10969,"Twilight of the Gods","tt10625492",False,"tvSeries","Action - Adventure - Animation","David Hartman - Jay Oliva - Zack Snyder - Andrew Tamandl - Tim Divar"
"Adventure",2024,7.2,10969,"Twilight of the Gods","tt10625492",False,"tvSeries","Action - Adventure - Animation","David Hartman - Jay Oliva - Zack Snyder - Andrew Tamandl - Tim Divar"
"Action",2024,6.2,2691,"Suicide Squad Isekai","tt28279848",False,"tvSeries","Action - Adventure - Animation","Eri Osada"
"Adventure",2024,6.2,2691,"Suicide Squad Isekai","tt28279848",False,"tvSeries","Action - Adventure - Animation","Eri Osada"
"Animation",2024,6.2,2691,"Suicide Squad Isekai","tt28279848",False,"tvSeries","Action - Adventure - Animation","Eri Osada"
"Action",2024,6.5,11038,"The Shadow Strays","tt28349451",True,"movie","Action - Crime - Thriller","Timo Tjahjanto"
"Crime",2024,6.5,11038,"The Shadow Strays","tt28349451",True,"movie","Action - Crime - Thriller","Timo Tjahjanto"
"Thriller",2024,6.5,11038,"The Shadow Strays","tt28349451",True,"movie","Action - Crime - Thriller","Timo Tjahjanto"
"Action",2024,7.2,10969,"Twilight of the Gods","tt10625492",False,"tvSeries","Action - Adventure - Animation","David Hartman - Jay Oliva - Zack Snyder - Andrew Tamandl - Tim Divar"
"Comedy",2024,4.8,1712,"Krazy House","tt12276028",True,"movie","Comedy - Horror","Steffen Haars - Flip Van der Kuil"
"Animation",2024,6.5,712,"Boys Go to Jupiter","tt31021863",True,"movie","Animation - Comedy - Drama","Julian Glander"
"Comedy",2024,6.5,712,"Boys Go to Jupiter","tt31021863",True,"movie","Animation - Comedy - Drama","Julian Glander"
"Drama",2024,6.5,712,"Boys Go to Jupiter","tt31021863",True,"movie","Animation - Comedy - Drama","Julian Glander"
"Horror",2024,4.8,1712,"Krazy House","tt12276028",True,"movie","Comedy - Horror","Steffen Haars - Flip Van der Kuil"
